,human_nums,normal_zombie_nums,elite_zombie_nums,winning_probability,death_mean,round_mean,experiment_times
76,5,6,3,41.77841778417784,4.063360633606337,4.78939789397894,11111
77,5,6,4,30.537305373053734,4.385473854738549,5.073980739807398,11111
78,5,7,0,88.33588335883358,2.4163441634416345,4.122491224912248,11111
79,5,7,1,69.21069210692107,3.1852218522185223,4.489244892448925,11111
80,5,7,2,49.92349923499235,3.8280982809828097,4.861758617586176,11111
81,5,7,3,33.939339393393944,4.278822788227882,5.127711277112772,11111
82,5,7,4,24.48024480244803,4.524525245252453,5.379893798937991,11111
83,5,8,0,84.47484474844748,2.665736657366573,4.773557735577357,11111
84,5,8,1,61.362613626136245,3.4642246422464225,5.005940059400594,11111
85,5,8,2,42.57042570425704,4.04140041400414,5.2541625416254165,11111
86,5,8,3,27.85527855278553,4.439114391143911,5.447034470344703,11111
87,5,8,4,18.27018270182701,4.65259652596526,5.545135451354513,11111
88,5,9,0,79.29979299792997,2.906129061290613,5.473764737647376,11111
89,5,9,1,52.88452884528846,3.7416974169741697,5.505805058050581,11111
90,5,9,2,35.19035190351904,4.245162451624516,5.618846188461884,11111
91,5,9,3,22.284222842228427,4.555665556655566,5.664296642966431,11111
92,5,9,4,14.094140941409414,4.742777427774279,5.720187201872019,11111
93,5,10,0,74.95274952749527,3.115921159211592,6.139951399513996,11111
94,5,10,1,45.63045630456305,3.948249482494825,5.942039420394202,11111
95,5,10,2,27.89127891278913,4.4198541985419855,5.914139141391416,11111
96,5,10,3,16.956169561695617,4.6743767437674375,5.894608946089461,11111
97,5,10,4,10.90810908109081,4.8071280712807125,5.912969129691298,11111
98,6,0,1,99.8919989199892,1.1788317883178832,1.015480154801548,11111
99,6,0,2,99.5229952299523,1.4284042840428404,1.127711277112771,11111
100,6,0,3,97.6329763297633,1.8334983349833496,1.4265142651426514,11111
101,6,0,4,94.0959409594096,2.4044640446404464,1.927459274592746,11111
102,6,1,0,99.98199981999821,1.0020700207002071,1.017820178201782,11111
103,6,1,1,99.61299612996127,1.2678426784267842,1.1248312483124832,11111
104,6,1,2,98.20898208982088,1.7010170101701017,1.4295742957429574,11111
105,6,1,3,95.00495004950052,2.257312573125731,1.9080190801908017,11111
106,6,1,4,88.60588605886056,2.898748987489875,2.4736747367473675,11111
107,6,2,0,99.8829988299883,1.086490864908649,1.1262712627126272,11111
108,6,2,1,98.82098820988207,1.5211952119521197,1.4220142201422017,11111
109,6,2,2,96.00396003960041,2.091260912609126,1.887048870488705,11111
110,6,2,3,90.549905499055,2.776437764377644,2.4603546035460355,11111
111,6,2,4,81.62181621816218,3.381333813338133,2.98649986499865,11111
112,6,3,0,99.549995499955,1.2773827738277383,1.4069840698406983,11111
113,6,3,1,97.32697326973269,1.897758977589776,1.8782287822878232,11111
114,6,3,2,92.46692466924671,2.5767257672576727,2.414634146341464,11111
115,6,3,3,84.25884258842589,3.199261992619926,2.939249392493925,11111
116,6,3,4,72.96372963729637,3.8169381693816935,3.5040950409504097,11111
117,6,4,0,98.9289892898929,1.6251462514625146,1.858158581585816,11111
118,6,4,1,95.1219512195122,2.3059130591305914,2.3782737827378275,11111
119,6,4,2,87.63387633876339,2.9757897578975783,2.912069120691207,11111
120,6,4,3,77.13977139771397,3.6210962109621097,3.450634506345064,11111
121,6,4,4,64.17064170641706,4.213212132121321,4.0018900189001885,11111
122,6,5,0,98.11898118981188,1.9367293672936727,2.3636036360363604,11111
123,6,5,1,91.45891458914588,2.67059670596706,2.8796687966879664,11111
124,6,5,2,82.34182341823418,3.3222932229322293,3.3969039690396903,11111
125,6,5,3,69.29169291692916,4.000810008100081,3.941679416794168,11111
126,6,5,4,56.52956529565297,4.511025110251103,4.427864278642788,11111
127,6,6,0,96.37296372963728,2.2429124291242912,2.8725587255872567,11111
128,6,6,1,87.62487624876249,2.977769777697777,3.3634236342363417,11111
129,6,6,2,74.89874898748987,3.6847268472684727,3.8917289172891727,11111
130,6,6,3,60.35460354603546,4.325353253532535,4.402934029340293,11111
131,6,6,4,46.719467194671964,4.847268472684727,4.8716587165871665,11111
132,6,7,0,94.62694626946268,2.5427054270542704,3.411574115741157,11111
133,6,7,1,82.49482494824946,3.298532985329853,3.8866888668886688,11111
134,6,7,2,66.96066960669607,4.0450904509045085,4.405814058140582,11111
135,6,7,3,52.11952119521194,4.633336333363332,4.855458554585546,11111
136,6,7,4,39.59139591395914,5.0718207182071815,5.231482314823149,11111
137,6,8,0,92.16092160921608,2.812888128881289,3.9699396993969938,11111
138,6,8,1,76.18576185761856,3.6517865178651774,4.425074250742507,11111
139,6,8,2,59.75159751597516,4.364863648636487,4.8644586445864455,11111
140,6,8,3,43.893438934389344,4.925029250292503,5.299252992529924,11111
141,6,8,4,32.67032670326703,5.2721627216272156,5.569255692556926,11111
142,6,9,0,89.04689046890469,3.064080640806408,4.557735577355773,11111
143,6,9,1,69.36369363693638,3.9653496534965353,4.951039510395104,11111
144,6,9,2,52.79452794527946,4.607866078660788,5.298622986229862,11111
145,6,9,3,37.86337863378635,5.110071100711007,5.588155881558817,11111
146,6,9,4,25.533255332553324,5.4491044910449125,5.8376383763837625,11111
147,6,10,0,85.28485284852849,3.3475834758347585,5.154801548015481,11111
148,6,10,1,63.75663756637566,4.207362073620737,5.416164161641617,11111
149,6,10,2,44.856448564485646,4.861938619386193,5.678246782467824,11111
